BRIC	http://dbpedia.org/resource/BRIC
Intel	http://dbpedia.org/resource/Intel
Intel	http://dbpedia.org/resource/Intel
afghan	http://dbpedia.org/resource/Afghanistan
Japan	http://dbpedia.org/resource/Japan
US Department of Energy	http://dbpedia.org/resource/United_States_Department_of_Energy
Aberdeen	http://dbpedia.org/resource/Aberdeen
Celtic	http://dbpedia.org/resource/Celtic_F.C.
Motherwell	http://dbpedia.org/resource/Motherwell_F.C.
SPL	http://dbpedia.org/resource/Scottish_Premier_League
Scottish Premier League	http://dbpedia.org/resource/Scottish_Premier_League
Community Shield	http://dbpedia.org/resource/FA_Community_Shield
MUFC	http://dbpedia.org/resource/Manchester_United_F.C.
Man City	http://dbpedia.org/resource/Manchester_City_F.C.
United	http://dbpedia.org/resource/Manchester_United_F.C.
Wembley	http://dbpedia.org/resource/Wembley
Channel 4 news	http://dbpedia.org/resource/Channel_4_News
Duggan shooting	http://dbpedia.org/resource/Death_of_Mark_Duggan
Braves	http://dbpedia.org/resource/Atlanta_Braves
Jose Reyes	http://dbpedia.org/resource/José_Reyes_(shortstop)
Big Boi	http://dbpedia.org/resource/Big_Boi
Outkast	http://dbpedia.org/resource/Outkast
Desperate Housewives	http://dbpedia.org/resource/Desperate_Housewives
Japan	http://dbpedia.org/resource/Japan
Enfield	http://dbpedia.org/resource/London_Borough_of_Enfield
police	http://dbpedia.org/resource/Police
Kat_starburst	NIL157
Edmonton	http://dbpedia.org/resource/Edmonton,_London
Enfield	http://dbpedia.org/resource/London_Borough_of_Enfield
Earlsfield	http://dbpedia.org/resource/Earlsfield
Enfield	http://dbpedia.org/resource/London_Borough_of_Enfield
LondonRiots	http://dbpedia.org/resource/2011_England_riots
PalmersGreen	http://dbpedia.org/resource/Palmers_Green
PondersEnd	http://dbpedia.org/resource/Ponders_End
Wathamstow	http://dbpedia.org/resource/Walthamstow
Westfield	http://dbpedia.org/resource/Westfield_London
Britain	http://dbpedia.org/resource/United_Kingdom
London	http://dbpedia.org/resource/London
GoAztecs	http://dbpedia.org/resource/San_Diego_State_Aztecs
Reno_Tahoe_Open	http://dbpedia.org/resource/Reno-Tahoe_Open
SDSU	http://dbpedia.org/resource/San_Diego_State_University
Scott Piercy	http://dbpedia.org/resource/Scott_Piercy
PGATour	NIL304
DeSean Jackson	http://dbpedia.org/resource/DeSean_Jackson
Drew Rosenhaus	http://dbpedia.org/resource/Drew_Rosenhaus
Eagles	http://dbpedia.org/resource/Philadelphia_Eagles
Philadelphia International Airport	http://dbpedia.org/resource/Philadelphia_International_Airport
Correa	http://dbpedia.org/resource/Rafael_Correa
Facebook	http://dbpedia.org/resource/Facebook
Las Vegas	http://dbpedia.org/resource/Las_Vegas
police	http://dbpedia.org/resource/Police
Duggan	NIL110
jodymcintyre	NIL144
Mark Duggan	NIL110
OfficialZam	NIL197
Somalia	http://dbpedia.org/resource/Somalia
US	http://dbpedia.org/resource/United_States
Washington	http://dbpedia.org/resource/Federal_government_of_the_United_States
Curry	http://dbpedia.org/resource/Currys
London	http://dbpedia.org/resource/London
Londonriots	http://dbpedia.org/resource/2011_England_riots
Sky News	http://dbpedia.org/resource/Sky_News
UK	http://dbpedia.org/resource/United_Kingdom
Kaiser Chiefs	http://dbpedia.org/resource/Kaiser_Chiefs
MPs	http://dbpedia.org/resource/Member_of_parliament
Apple Store	http://dbpedia.org/resource/Apple_Store
Chinese	http://dbpedia.org/resource/Chinese_people
m4tt	NIL298
Obama	http://dbpedia.org/resource/Barack_Obama
U.S.	http://dbpedia.org/resource/United_States
Wall St	http://dbpedia.org/resource/Wall_Street
BloombergNow	NIL267
Arsenal	http://dbpedia.org/resource/Arsenal_F.C.
Oxlade-Chamberlain	http://dbpedia.org/resource/Alex_Oxlade-Chamberlain
Riots	http://dbpedia.org/resource/2011_England_riots
Ghanam town	http://dbpedia.org/resource/Bir_al-Ghanam
Libya	http://dbpedia.org/resource/Libya
gaddafi	http://dbpedia.org/resource/Muammar_Gaddafi
NBC News	http://dbpedia.org/resource/NBC_News
Obama	http://dbpedia.org/resource/Barack_Obama
AFC	http://dbpedia.org/resource/Arsenal_F.C.
Henderson	http://dbpedia.org/resource/Jordan_Henderson
LFC	http://dbpedia.org/resource/Liverpool_F.C.
Premier League	http://dbpedia.org/resource/Premier_League
Peckham	http://dbpedia.org/resource/Peckham
